t_offset_ms,rr_interval_ms,bpm_instantane
3745294,407,147
3745701,406,148
3746107,408,147
3746515,409,147
3746924,408,147
3747332,409,147
3747741,410,146
3748151,411,146
3748562,409,147
3748971,409,147
3749380,410,146
3749790,407,147
3750197,410,146
3750607,416,144
3751023,409,147
3751432,412,146
3751844,417,144
3752261,410,146
3752671,410,146
3753081,418,144
3753499,415,145
3753914,412,146
3754326,410,146
3754736,415,145
3755151,414,145
3755565,404,149
3755969,412,146
3756381,413,145
3756794,411,146
3757205,409,147
3757614,413,145
3758027,409,147
3758436,409,147
3758845,410,146
3759255,410,146
3759665,410,146
3760075,409,147
3760484,405,148
3760889,411,146
3761300,405,148
3761705,409,147
3762114,408,147
3762522,405,148
3762927,406,148
3763333,414,145
3763747,403,149
3764150,414,145
3764564,401,150
3764965,406,148
3765371,407,147
3765778,408,147
3766186,406,148
3766592,410,146
3767002,405,148
3767407,410,146
3767817,407,147
3768224,409,147
3768633,416,144
3769049,407,147
3769456,412,146
3769868,407,147
3770275,414,145
3770689,413,145
3771102,412,146
3771514,413,145
3771927,412,146
3772339,411,146
3772750,413,145
3773163,416,144
3773579,409,147
3773988,414,145
3774402,419,143
3774821,408,147
3775229,411,146
3775640,410,146
3776050,415,145
3776465,413,145
3776878,412,146
3777290,408,147
3777698,823,73
3778521,413,145
3778934,414,145
3779348,403,149
3779751,412,146
3780163,406,148
3780569,415,145
3780984,410,146
3781394,406,148
3781800,413,145
3782213,404,149
3782617,406,148
3783023,413,145
3783436,402,149
3783838,406,148
3784244,402,149
3784646,413,145
3785059,400,150
3785459,406,148
3785865,406,148
3786271,405,148
3786676,406,148
3787082,407,147
3787489,404,149
3787893,404,149
3788297,405,148
3788702,408,147
3789110,407,147
3789517,409,147
3789926,408,147
3790334,407,147
3790741,410,146
3791151,412,146
3791563,409,147
3791972,405,148
3792377,411,146
3792788,411,146
3793199,407,147
3793606,410,146
3794016,411,146
3794427,407,147
3794834,406,148
3795240,412,146
3795652,411,146
3796063,408,147
3796471,409,147
3796880,414,145
3797294,407,147
3797701,407,147
3798108,413,145
3798521,408,147
3798929,406,148
3799335,413,145
3799748,409,147
3800157,407,147
3800564,413,145
3800977,404,149
3801381,408,147
3801789,409,147
3802198,408,147
3802606,406,148
3803012,408,147
3803420,408,147
3803828,406,148
3804234,403,149
3804637,411,146
3805048,413,145
3805461,408,147
3805869,406,148
3806275,408,147
3806683,411,146
3807094,404,149
3807498,410,146
3807908,410,146
3808318,406,148
3808724,411,146
3809135,414,145
3809549,406,148
3809955,408,147
3810363,416,144
3810779,410,146
3811189,410,146
3811599,415,145
3812014,413,145
3812427,411,146
3812838,417,144
3813255,415,145
3813670,411,146
3814081,419,143
3814500,416,144
3814916,415,145
3815331,421,143
3815752,419,143
3816171,417,144
3816588,420,143
3817008,422,142
3817430,417,144
3817847,422,142
3818269,417,144
3818686,417,144
3819103,422,142
3819525,419,143
3819944,418,144
3820362,421,143
3820783,421,143
3821204,424,142
3821628,423,142
3822051,426,141
3822477,421,143
3822898,427,141
3823325,424,142
3823749,429,140
3824178,424,142
3824602,421,143
3825023,430,140
3825453,427,141
3825880,420,143
3826300,425,141
3826725,417,144
3827142,412,146
3827554,424,142
3827978,423,142
3828401,421,143
3828822,421,143
3829243,424,142
3829667,420,143
3830087,418,144
3830505,426,141
3830931,416,144
3831347,419,143
3831766,423,142
3832189,419,143
3832608,417,144
3833025,421,143
3833446,417,144
3833863,420,143
3834283,417,144
3834700,419,143
3835119,421,143
3835540,420,143
3835960,416,144
3836376,423,142
3836799,419,143
3837218,415,145
3837633,419,143
3838052,418,144
3838470,417,144
3838887,418,144
3839305,417,144
3839722,421,143
3840143,416,144
3840559,412,146
3840971,419,143
3841390,421,143
3841811,413,145
3842224,422,142
3842646,422,142
3843068,413,145
3843481,421,143
3843902,418,144
3844320,414,145
3844734,422,142
3845156,833,72
3845989,259,232
3846248,460,130
3846708,522,115
3847230,517,116
3847747,313,192
3848060,413,145
3848473,413,145
3848886,417,144
3849303,418,144
3849721,416,144
3850137,414,145
3850551,418,144
3850969,422,142
3851391,421,143
3851812,418,144
3852230,417,144
3852647,418,144
3853065,422,142
3853487,421,143
3853908,417,144
3854325,420,143
3854745,422,142
3855167,414,145
3855581,421,143
3856002,419,143
3856421,415,145
3856836,416,144
3857252,420,143
3857672,417,144
3858089,412,146
3858501,422,142
3858923,419,143
3859342,408,147
3859750,415,145
3860165,417,144
3860582,409,147
3860991,414,145
3861405,407,147
3861812,414,145
3862226,411,146
3862637,407,147
3863044,410,146
3863454,410,146
3863864,411,146
3864275,403,149
3864678,415,145
3865093,404,149
3865497,411,146
3865908,408,147
3866316,404,149
3866720,409,147
3867129,408,147
3867537,406,148
3867943,410,146
3868353,410,146
3868763,407,147
3869170,406,148
3869576,406,148
3869982,409,147
3870391,409,147
3870800,407,147
3871207,410,146
3871617,405,148
3872022,409,147
3872431,409,147
3872840,414,145
3873254,410,146
3873664,407,147
3874071,412,146
3874483,413,145
3874896,411,146
3875307,414,145
3875721,412,146
3876133,419,143
3876552,414,145
3876966,416,144
3877382,422,142
3877804,414,145
3878218,423,142
3878641,415,145
3879056,415,145
3879471,419,143
3879890,417,144
3880307,418,144
3880725,417,144
3881142,415,145
3881557,414,145
3881971,421,143
3882392,417,144
3882809,419,143
3883228,418,144
3883646,418,144
3884064,423,142
3884487,419,143
3884906,422,142
3885328,418,144
3885746,840,71
3886586,422,142
3887008,420,143
3887428,421,143
3887849,422,142
3888271,424,142
3888695,416,144
3889111,418,144
3889529,418,144
3889947,413,145
3890360,418,144
3890778,420,143
3891198,414,145
3891612,417,144
3892029,414,145
3892443,415,145
3892858,416,144
3893274,416,144
3893690,412,146
3894102,415,145
3894517,416,144
3894933,414,145
3895347,412,146
3895759,414,145
3896173,414,145
3896587,416,144
3897003,410,146
3897413,828,72
3898241,408,147
3898649,414,145
3899063,409,147
3899472,414,145
3899886,410,146
3900296,407,147
3900703,415,145
3901118,411,146
3901529,406,148
3901935,413,145
3902348,403,149
3902751,418,144
3903169,406,148
3903575,406,148
3903981,410,146
3904391,408,147
3904799,408,147
3905207,405,148
3905612,407,147
3906019,405,148
3906424,404,149
3906828,409,147
3907237,404,149
3907641,405,148
3908046,403,149
3908449,402,149
3908851,408,147
3909259,401,150
3909660,398,151
3910058,401,150
3910459,401,150
3910860,406,148
3911266,401,150
3911667,394,152
3912061,409,147
3912470,375,160
3912845,422,142
3913267,398,151
3913665,397,151
3914062,396,152
3914458,399,150
3914857,393,153
3915250,402,149
3915652,396,152
3916048,393,153
3916441,397,151
3916838,393,153
3917231,401,150
3917632,392,153
3918024,393,153
3918417,396,152
3918813,392,153
3919205,383,157
3919588,813,74
3920401,389,154
3920790,395,152
3921185,395,152
3921580,396,152
3921976,397,151
3922373,392,153
3922765,394,152
3923159,396,152
3923555,395,152
3923950,391,153
3924341,398,151
3924739,395,152
3925134,393,153
3925527,393,153
3925920,399,150
3926319,396,152
3926715,394,152
3927109,399,150
3927508,395,152
3927903,394,152
3928297,396,152
3928693,396,152
3929089,397,151
3929486,391,153
3929877,396,152
3930273,393,153
3930666,400,150
3931066,395,152
3931461,396,152
3931857,396,152
3932253,398,151
3932651,393,153
3933044,400,150
3933444,396,152
3933840,397,151
3934237,396,152
3934633,392,153
3935025,401,150
3935426,400,150
3935826,394,152
3936220,395,152
3936615,400,150
3937015,398,151
3937413,394,152
3937807,399,150
3938206,397,151
3938603,400,150
3939003,396,152
3939399,398,151
3939797,394,152
3940191,398,151
3940589,398,151
3940987,400,150
3941387,394,152
3941781,399,150
3942180,401,150
3942581,400,150
3942981,396,152
3943377,397,151
3943774,398,151
3944172,396,152
3944568,400,150
3944968,400,150
3945368,399,150
3945767,395,152
3946162,406,148
3946568,397,151
3946965,402,149
3947367,400,150
3947767,401,150
3948168,401,150
3948569,405,148
3948974,397,151
3949371,408,147
3949779,405,148
3950184,409,147
3950593,401,150
3950994,399,150
3951393,407,147
3951800,403,149
3952203,405,148
3952608,405,148
3953013,400,150
3953413,410,146
3953823,403,149
3954226,409,147
3954635,407,147
3955042,412,146
3955454,406,148
3955860,417,144
3956277,412,146
3956689,414,145
3957103,417,144
3957520,414,145
3957934,413,145
3958347,426,141
3958773,417,144
3959190,421,143
3959611,423,142
3960034,424,142
3960458,422,142
3960880,424,142
3961304,424,142
3961728,425,141
3962153,419,143
3962572,425,141
3962997,423,142
3963420,421,143
3963841,435,138
3964276,424,142
3964700,423,142
3965123,428,140
3965551,430,140
3965981,426,141
3966407,427,141
3966834,430,140
3967264,436,138
3967700,427,141
3968127,430,140
3968557,433,139
3968990,431,139
3969421,429,140
3969850,854,70
3970704,430,140
3971134,427,141
3971561,425,141
3971986,427,141
3972413,429,140
3972842,422,142
3973264,427,141
3973691,422,142
3974113,423,142
3974536,425,141
3974961,428,140
3975389,415,145
3975804,427,141
3976231,418,144
3976649,420,143
3977069,424,142
3977493,422,142
3977915,416,144
3978331,427,141
3978758,420,143
3979178,418,144
3979596,422,142
3980018,420,143
3980438,415,145
3980853,430,140
3981283,421,143
3981704,424,142
3982128,417,144
3982545,422,142
3982967,422,142
3983389,420,143
3983809,424,142
3984233,422,142
3984655,422,142
3985077,419,143
3985496,417,144
3985913,423,142
3986336,415,145
3986751,419,143
3987170,420,143
3987590,416,144
3988006,420,143
3988426,829,72
3989255,415,145
3989670,414,145
3990084,414,145
3990498,411,146
3990909,410,146
3991319,415,145
3991734,411,146
3992145,410,146
3992555,411,146
3992966,411,146
3993377,420,143
3993797,413,145
3994210,410,146
3994620,419,143
3995039,412,146
3995451,419,143
3995870,408,147
3996278,417,144
3996695,414,145
3997109,409,147
3997518,417,144
3997935,412,146
3998347,416,144
3998763,411,146
3999174,411,146
3999585,424,142
4000009,410,146
4000419,415,145
4000834,414,145
4001248,412,146
4001660,415,145
4002075,414,145
4002489,414,145
4002903,410,146
4003313,412,146
4003725,412,146
4004137,410,146
4004547,411,146
4004958,412,146
4005370,410,146
4005780,408,147
4006188,411,146
4006599,408,147
4007007,408,147
4007415,413,145
4007828,411,146
4008239,405,148
4008644,405,148
4009049,407,147
4009456,406,148
4009862,408,147
4010270,405,148
4010675,413,145
4011088,407,147
4011495,409,147
4011904,409,147
4012313,413,145
4012726,404,149
4013130,413,145
4013543,407,147
4013950,410,146
4014360,407,147
4014767,410,146
4015177,406,148
4015583,407,147
4015990,410,146
4016400,410,146
4016810,406,148
4017216,411,146
4017627,406,148
4018033,407,147
4018440,404,149
4018844,408,147
4019252,405,148
4019657,412,146
4020069,404,149
4020473,401,150
4020874,409,147
4021283,402,149
4021685,402,149
4022087,402,149
4022489,407,147
4022896,401,150
4023297,405,148
4023702,401,150
4024103,401,150
4024504,403,149
4024907,399,150
4025306,405,148
4025711,398,151
4026109,402,149
4026511,400,150
4026911,399,150
4027310,398,151
4027708,400,150
4028108,402,149
4028510,396,152
4028906,398,151
4029304,396,152
4029700,400,150
4030100,398,151
4030498,396,152
4030894,397,151
4031291,396,152
4031687,397,151
4032084,403,149
4032487,402,149
4032889,390,154
4033279,396,152
4033675,404,149
4034079,395,152
4034474,398,151
4034872,399,150
4035271,395,152
4035666,396,152
4036062,396,152
4036458,398,151
4036856,405,148
4037261,396,152
4037657,401,150
4038058,400,150
4038458,403,149
4038861,401,150
4039262,402,149
4039664,404,149
4040068,408,147
4040476,407,147
4040883,402,149
4041285,405,148
4041690,410,146
4042100,411,146
4042511,409,147
4042920,404,149
4043324,409,147
4043733,412,146
4044145,418,144
4044563,407,147
4044970,406,148
4045376,408,147
4045784,410,146
4046194,417,144
4046611,416,144
4047027,416,144
4047443,414,145
4047857,411,146
4048268,420,143
4048688,417,144
4049105,415,145
4049520,413,145
4049933,415,145
4050348,420,143
4050768,418,144
4051186,415,145
4051601,413,145
4052014,412,146
4052426,417,144
4052843,417,144
4053260,413,145
4053673,410,146
4054083,413,145
4054496,414,145
4054910,416,144
4055326,411,146
4055737,406,148
4056143,419,143
4056562,409,147
4056971,411,146
4057382,414,145
4057796,409,147
4058205,410,146
4058615,409,147
4059024,414,145
4059438,415,145
4059853,406,148
4060259,406,148
4060665,415,145
4061080,411,146
4061491,410,146
4061901,409,147
4062310,410,146
4062720,407,147
4063127,411,146
4063538,415,145
4063953,404,149
4064357,407,147
4064764,408,147
4065172,405,148
4065577,409,147
4065986,405,148
4066391,410,146
4066801,406,148
4067207,407,147
4067614,408,147
4068022,406,148
4068428,409,147
4068837,409,147
4069246,407,147
4069653,408,147
4070061,406,148
4070467,416,144
4070883,401,150
4071284,418,144
4071702,408,147
4072110,412,146
4072522,418,144
4072940,411,146
4073351,415,145
4073766,416,144
4074182,415,145
4074597,411,146
4075008,416,144
4075424,414,145
4075838,413,145
4076251,418,144
4076669,416,144
4077085,417,144
4077502,415,145
4077917,418,144
4078335,413,145
4078748,414,145
4079162,422,142
4079584,413,145
4079997,422,142
4080419,414,145
4080833,419,143
4081252,420,143
4081672,419,143
4082091,412,146
4082503,417,144
4082920,422,142
4083342,412,146
4083754,419,143
4084173,411,146
4084584,416,144
4085000,412,146
4085412,417,144
4085829,416,144
4086245,422,142
4086667,410,146
4087077,420,143
4087497,410,146
4087907,417,144
4088324,413,145
4088737,418,144
4089155,415,145
4089570,416,144
4089986,415,145
4090401,414,145
4090815,416,144
4091231,414,145
4091645,418,144
4092063,418,144
4092481,411,146
4092892,422,142
4093314,415,145
4093729,414,145
4094143,422,142
4094565,417,144
4094982,415,145
4095397,421,143
4095818,415,145
4096233,415,145
4096648,421,143
4097069,410,146
4097479,416,144
4097895,415,145
4098310,422,142
4098732,419,143
4099151,413,145
4099564,416,144
4099979,418,144
4100398,413,145
4100810,416,144
4101227,417,144
4101644,828,72
4102471,411,146
4102883,422,142
4103305,410,146
4103715,415,145
4104130,416,144
4104546,410,146
4104956,418,144
4105374,412,146
4105786,413,145
4106198,413,145
4106612,414,145
4107026,407,147
4107433,418,144
4107850,409,147
4108260,406,148
4108666,414,145
4109080,407,147
4109487,827,73
4110314,411,146
4110725,408,147
4111133,411,146
4111544,405,148
4111948,410,146
4112359,415,145
4112774,405,148
4113179,402,149
4113581,511,117
4114091,310,194
4114402,409,147
4114810,406,148
4115216,402,149
4115618,408,147
4116027,402,149
4116429,404,149
4116832,412,146
4117245,401,150
4117645,410,146
4118055,407,147
4118462,410,146
4118872,408,147
4119281,413,145
4119694,413,145
4120107,408,147
4120515,419,143
4120934,416,144
4121350,413,145
4121763,417,144
4122180,420,143
4122600,418,144
4123018,415,145
4123433,420,143
4123853,421,143
4124274,420,143
4124694,419,143
4125113,422,142
4125535,426,141
4125961,426,141
4126386,854,70
4127241,428,140
4127669,425,141
4128094,429,140
4128523,433,139
4128956,428,140
4129384,431,139
4129814,426,141
4130241,429,140
4130670,433,139
4131103,431,139
4131533,427,141
4131961,437,137
4132398,432,139
4132830,431,139
4133261,430,140
4133691,428,140
4134118,428,140
4134546,432,139
4134979,433,139
4135412,425,141
4135837,428,140
4136265,431,139
4136696,429,140
4137125,424,142
4137549,424,142
4137973,430,140
4138403,430,140
4138832,427,141
4139260,429,140
4139689,429,140
4140118,426,141
4140544,434,138
4140978,431,139
4141408,427,141
4141836,424,142
4142260,433,139
4142693,431,139
4143124,846,71
4143970,430,140
4144399,426,141
4144826,427,141
4145252,427,141
4145680,426,141
4146106,426,141
4146532,422,142
4146953,424,142
4147377,428,140
4147805,426,141
4148232,427,141
4148658,420,143
4149078,434,138
4149513,424,142
4149937,426,141
4150363,426,141
4150788,426,141
4151215,419,143
4151634,428,140
4152062,415,145
4152477,428,140
4152904,424,142
4153328,428,140
4153756,422,142
4154179,424,142
4154603,428,140
4155031,432,139
4155462,425,141
4155888,430,140
4156318,435,138
4156752,432,139
4157185,427,141
4157612,433,139
4158045,427,141
4158471,435,138
4158907,435,138
4159341,435,138
4159777,436,138
4160212,435,138
4160648,436,138
4161084,436,138
4161520,445,135
4161965,426,141
4162390,442,136
4162832,446,135
4163279,447,134
4163725,447,134
4164173,445,135
4164618,450,133
4165068,451,133
4165519,454,132
4165973,451,133
4166424,448,134
4166872,452,133
4167323,454,132
4167778,452,133
4168229,452,133
4168682,452,133
4169134,453,132
4169587,450,133
4170037,457,131
4170493,448,134
4170942,459,131
4171401,454,132
4171854,456,132
4172310,454,132
4172765,457,131
4173221,451,133
4173673,456,132
4174129,463,130
4174591,461,130
4175053,468,128
4175520,462,130
4175983,466,129
4176448,460,130
4176908,475,126
4177384,458,131
4177841,459,131
4178301,455,132
4178756,460,130
4179216,457,131
4179673,461,130
4180134,290,207
4180424,260,231
4180684,371,162
4181055,474,127
4181529,466,129
4181995,465,129
4182460,472,127
4182932,469,128
4183401,462,130
4183863,471,127
4184334,471,127
4184805,465,129
4185270,462,130
4185732,469,128
4186201,463,130
4186663,465,129
4187129,462,130
4187591,467,128
4188058,469,128
4188527,458,131
4188984,466,129
4189451,461,130
4189912,460,130
4190372,463,130
4190835,466,129
4191301,469,128
4191770,470,128
4192240,473,127
4192712,477,126
4193189,948,63
4194138,491,122
4194629,481,125
4195110,486,123
4195596,484,124
4196080,483,124
4196563,488,123
4197051,473,127
4197524,489,123
4198013,474,127
4198487,473,127
4198960,477,126
4199437,477,126
4199914,472,127
4200386,479,125
4200865,474,127
4201339,473,127
4201812,482,124
4202294,478,126
4202772,476,126
4203248,486,123
4203734,479,125
4204213,493,122
4204706,493,122
4205199,414,145
4205613,262,229
4205875,303,198
4206178,494,121
4206672,503,119
4207175,497,121
4207672,494,121
4208166,499,120
4208665,489,123
4209154,494,121
4209648,492,122
4210140,480,125
4210620,490,122
4211110,483,124
4211593,479,125
4212072,487,123
4212559,474,127
4213033,480,125
4213513,487,123
4214000,476,126
4214476,478,126
4214954,479,125
4215433,469,128
4215902,473,127
4216375,479,125
4216854,474,127
4217328,473,127
4217801,478,126
4218279,479,125
4218758,479,125
4219237,472,127
4219709,488,123
4220197,486,123
4220683,483,124
4221166,472,127
4221638,492,122
4222130,474,127
4222604,473,127
4223077,472,127
4223549,471,127
4224020,466,129
4224486,468,128
4224954,457,131
4225411,466,129
4225877,456,132
4226333,462,130
4226795,461,130
4227256,456,132
4227712,468,128
4228180,456,132
4228636,459,131
4229095,467,128
4229562,462,130
4230024,460,130
4230484,452,133
4230936,459,131
4231395,458,131
4231853,454,132
4232307,453,132
4232760,452,133
4233212,455,132
4233667,453,132
4234120,449,134
4234569,448,134
4235017,449,134
4235466,450,133
4235916,447,134
4236363,449,134
4236812,443,135
4237255,454,132
4237709,445,135
4238154,446,135
4238600,450,133
4239050,450,133
4239500,450,133
4239950,453,132
4240403,456,132
4240859,455,132
4241314,455,132
4241769,454,132
4242223,453,132
4242676,456,132
4243132,458,131
4243590,458,131
4244048,460,130
4244508,453,132
4244961,453,132
4245414,453,132
4245867,457,131
4246324,448,134
4246772,454,132
4247226,447,134
4247673,441,136
4248114,450,133
4248564,441,136
4249005,443,135
4249448,442,136
4249890,875,69
4250765,330,182
4251095,549,109
4251644,436,138
4252080,436,138
4252516,437,137
4252953,436,138
4253389,438,137
4253827,439,137
4254266,440,136
4254706,438,137
4255144,440,136
4255584,440,136
4256024,433,139
4256457,441,136
4256898,438,137
4257336,434,138
4257770,436,138
4258206,430,140
4258636,436,138
4259072,439,137
4259511,421,143
4259932,434,138
4260366,431,139
4260797,429,140
4261226,427,141
4261653,428,140
4262081,426,141
4262507,430,140
4262937,433,139
4263370,416,144
4263786,433,139
4264219,429,140
4264648,428,140
4265076,430,140
4265506,432,139
4265938,429,140
4266367,429,140
4266796,433,139
4267229,433,139
4267662,433,139
4268095,434,138
4268529,438,137
4268967,440,136
4269407,437,137
4269844,442,136
4270286,443,135
4270729,445,135
4271174,443,135
4271617,445,135
4272062,448,134
4272510,449,134
4272959,447,134
4273406,451,133
4273857,449,134
4274306,452,133
4274758,452,133
4275210,451,133
4275661,451,133
4276112,453,132
4276565,449,134
4277014,452,133
4277466,450,133
4277916,455,132
4278371,456,132
4278827,454,132
4279281,447,134
4279728,450,133
4280178,452,133
4280630,446,135
4281076,446,135
4281522,448,134
4281970,449,134
4282419,448,134
4282867,447,134
4283314,447,134
4283761,441,136
4284202,449,134
4284651,443,135
4285094,438,137
4285532,443,135
4285975,438,137
4286413,438,137
4286851,441,136
4287292,438,137
4287730,437,137
4288167,434,138
4288601,437,137
4289038,438,137
4289476,439,137
4289915,428,140
4290343,432,139
4290775,434,138
4291209,434,138
4291643,431,139
4292074,434,138
4292508,433,139
4292941,439,137
4293380,436,138
4293816,435,138
4294251,436,138
4294687,442,136
4295129,429,140
4295558,441,136
4295999,442,136
4296441,438,137
4296879,435,138
4297314,440,136
4297754,438,137
4298192,442,136
4298634,440,136
4299074,444,135
4299518,442,136
4299960,447,134
4300407,442,136
4300849,451,133
4301300,451,133
4301751,453,132
4302204,453,132
4302657,462,130
4303119,460,130
4303579,463,130
4304042,468,128
4304510,463,130
4304973,473,127
4305446,469,128
4305915,459,131
4306374,475,126
4306849,472,127
4307321,472,127
4307793,470,128
4308263,483,124
4308746,485,124
4309231,486,123
4309717,495,121
4310212,494,121
4310706,498,120
4311204,501,120
4311705,503,119
4312208,493,122
4312701,501,120
4313202,500,120
4313702,501,120
4314203,500,120
4314703,504,119
4315207,512,117
4315719,505,119
4316224,515,117
4316739,514,117
4317253,514,117
4317767,506,119
4318273,501,120
4318774,512,117
4319286,501,120
4319787,521,115
4320308,528,114
4320836,535,112
4321371,528,114
4321899,535,112
4322434,524,115
4322958,537,112
4323495,530,113
4324025,536,112
4324561,525,114
4325086,535,112
4325621,523,115
4326144,534,112
4326678,540,111
4327218,557,108
4327775,577,104
4328352,606,99
4328958,613,98
4329571,615,98
4330186,605,99
4330791,605,99
4331396,598,100
4331994,593,101
4332587,587,102
4333174,578,104
4333752,576,104
4334328,567,106
4334895,576,104
4335471,563,107
4336034,575,104
4336609,566,106
4337175,566,106
4337741,590,102
4338331,597,101
4338928,606,99
4339534,592,101
4340126,581,103
4340707,579,104
4341286,570,105
4341856,573,105
4342429,575,104
4343004,582,103
4343586,577,104
4344163,569,105
4344732,570,105
4345302,598,100
4345900,775,77
4346675,844,71
4347519,755,79
4348274,722,83
4348996,695,86
4349691,673,89
4350364,654,92
4351018,641,94
4351659,630,95
4352289,623,96
4352912,613,98
4353525,607,99
4354132,605,99
4354737,582,103
4355319,564,106
4355883,543,110
4356426,531,113
4356957,526,114
4357483,521,115
4358004,514,117
4358518,528,114
4359046,526,114
4359572,533,113
4360105,536,112
4360641,527,114
4361168,540,111
4361708,531,113
4362239,530,113
4362769,539,111
4363308,536,112
4363844,533,113
4364377,535,112
4364912,540,111
4365452,540,111
4365992,546,110
4366538,547,110
4367085,546,110
4367631,556,108
4368187,547,110
4368734,546,110
4369280,541,111
4369821,544,110
4370365,545,110
4370910,567,106
4371477,698,86
4372175,710,85
4372885,639,94
4373524,626,96
4374150,610,98
4374760,599,100
4375359,587,102
4375946,581,103
4376527,583,103
4377110,578,104
4377688,583,103
4378271,577,104
4378848,573,105
4379421,574,105
4379995,560,107
4380555,576,104
4381131,565,106
4381696,558,108
4382254,565,106
4382819,565,106
4383384,566,106
4383950,561,107
4384511,573,105
4385084,566,106
4385650,558,108
4386208,557,108
4386765,556,108
4387321,547,110
4387868,540,111
4388408,548,109
4388956,548,109
4389504,570,105
4390074,604,99
4390678,608,99
4391286,603,100
4391889,622,96
4392511,614,98
4393125,604,99
4393729,608,99
4394337,601,100
4394938,589,102
4395527,594,101
4396121,578,104
4396699,565,106
4397264,557,108
4397821,556,108
4398377,551,109
4398928,545,110
4399473,556,108
4400029,573,105
4400602,598,100
4401200,612,98
4401812,607,99
4402419,591,102
4403010,584,103
4403594,590,102
4404184,577,104
4404761,567,106
4405328,570,105
4405898,565,106
4406463,561,107
4407024,566,106
4407590,552,109
4408142,573,105
4408715,571,105
4409286,578,104
4409864,588,102
4410452,601,100
4411053,597,101
4411650,603,100
4412253,597,101
4412850,602,100
4413452,598,100
4414050,597,101
4414647,585,103
4415232,586,102
4415818,579,104
4416397,574,105
4416971,567,106
4417538,570,105
4418108,568,106
4418676,565,106
4419241,567,106
4419808,566,106
4420374,561,107
4420935,562,107
4421497,559,107
4422056,556,108
4422612,553,108
4423165,561,107
4423726,566,106
4424292,569,105
4424861,564,106
4425425,565,106
4425990,561,107
4426551,561,107
4427112,557,108
4427669,548,109
4428217,544,110
4428761,533,113
4429294,537,112
4429831,532,113
4430363,522,115
4430885,521,115
4431406,521,115
4431927,522,115
4432449,535,112
4432984,552,109
4433536,556,108
4434092,550,109
4434642,557,108
4435199,552,109
4435751,552,109
4436303,550,109
4436853,550,109
4437403,544,110
4437947,543,110
4438490,544,110
4439034,537,112
4439571,539,111
4440110,534,112
4440644,537,112
4441181,535,112
4441716,535,112
4442251,529,113
4442780,524,115
4443304,529,113
4443833,527,114
4444360,522,115
4444882,523,115
4445405,509,118
4445914,520,115
4446434,512,117
4446946,517,116
4447463,518,116
4447981,523,115
4448504,528,114
4449032,528,114
4449560,539,111
4450099,540,111
4450639,555,108
4451194,557,108
4451751,564,106
4452315,574,105
4452889,568,106
4453457,564,106
4454021,565,106
4454586,563,107
4455149,559,107
4455708,555,108
4456263,559,107
4456822,547,110
4457369,557,108
4457926,554,108
4458480,547,110
4459027,557,108
4459584,562,107
4460146,563,107
4460709,568,106
4461277,570,105
4461847,572,105
4462419,569,105
4462988,571,105
4463559,575,104
4464134,566,106
4464700,565,106
4465265,563,107
4465828,560,107
4466388,555,108
4466943,556,108
4467499,553,108
4468052,556,108
4468608,563,107
4469171,569,105
4469740,576,104
4470316,570,105
4470886,572,105
4471458,569,105
4472027,566,106
4472593,561,107
4473154,545,110
4473699,542,111
4474241,551,109
4474792,543,110
4475335,538,112
4475873,537,112
4476410,538,112
4476948,538,112
4477486,542,111
4478028,546,110
4478574,548,109
4479122,559,107
4479681,399,150
4480080,730,82
4480810,571,105
4481381,560,107
4481941,561,107
4482502,551,109
4483053,550,109
4483603,560,107
4484163,560,107
4484723,567,106
4485290,578,104
4485868,586,102
4486454,583,103
4487037,587,102
4487624,584,103
4488208,585,103
4488793,576,104
4489369,578,104
4489947,577,104
4490524,572,105
4491096,570,105
4491666,563,107
4492229,556,108
4492785,556,108
4493341,563,107
4493904,580,103
4494484,578,104
4495062,591,102
4495653,408,147
4496061,761,79
4496822,604,99
4497426,458,131
4497884,721,83
4498605,577,104
4499182,574,105
4499756,568,106
4500324,569,105
4500893,575,104
4501468,569,105
4502037,579,104
4502616,582,103
4503198,579,104
4503777,599,100
4504376,587,102
4504963,597,101
4505560,602,100
4506162,601,100
4506763,601,100
4507364,596,101
4507960,600,100
4508560,591,102
4509151,591,102
4509742,603,100
4510345,609,99
4510954,637,94
4511591,651,92
4512242,637,94
4512879,652,92
4513531,653,92
4514184,640,94
4514824,631,95
4515455,625,96
4516080,608,99
4516688,598,100
4517286,597,101
4517883,594,101
4518477,599,100
4519076,598,100
4519674,599,100
4520273,606,99
4520879,620,97
4521499,625,96
4522124,616,97
4522740,617,97
4523357,613,98
4523970,607,99
4524577,600,100
4525177,592,101
4525769,585,103
4526354,575,104
4526929,570,105
4527499,571,105
4528070,577,104
4528647,586,102
4529233,603,100
4529836,625,96
4530461,448,134
4530909,801,75
4531710,621,97
4532331,603,100
4532934,600,100
4533534,594,101
4534128,590,102
4534718,579,104
4535297,575,104
4535872,571,105
4536443,568,106
4537011,563,107
4537574,568,106
4538142,562,107
4538704,559,107
4539263,562,107
4539825,574,105
4540399,609,99
4541008,657,91
4541665,693,87
4542358,702,85
4543060,681,88
4543741,659,91
4544400,642,93
4545042,622,96
4545664,607,99
4546271,602,100
4546873,593,101
4547466,586,102
4548052,591,102
4548643,580,103
4549223,576,104
4549799,564,106
4550363,567,106
4550930,574,105
